content,score
"Investasi Crypto di Pintu ternyata beneran gampang ya. Pilihan aset crypto-nya juga banyak,untuk pemula seperti saya sangat rekomended @arizzonabembi759 #InvestasiCryptodiPintu",5
aplikasi sangat mudah digunakan praktis,5
luar biasa terutama bagi saya sebagai pemula sangat membantu sekali. terima kasih Pintu🙏,5
TF crypto dari exchange Laen gak masuk² saldo untung cuma puluhan ga ratusan juta,1
Hai min. Aku kok gak bisa deposit lagi di BCA nya ya? Apakah aplikasinya lagi error atau gimana?,4
"Aplikasi Pintu sangat memudahkan kita dalam melakukan Investasi, semoga dengan Aplikasi Pintu saya bisa beriventasi untuk Masa Depan di bersama Pintu. @said.aulia777095 #InvestasiCryptodiPintu",5
"Saya kasih bintang 3 dulu, karena ada beberapa yang mesti di tambah, 1.chart tidak bisa di geser ke belakang untuk melihat harga di masa lalu, time frim nya jg tidak bisa di perkecil lagi, 2.tidak terdapat indikator2 untuk memudahkan analisa harga, dan tidak bisa di rubah ke posisi layar penuh, 3.fitur alarm tidak bernada, ada notifikasi tp tidak bernada, 4.kita tidak bisa melakukan antrian jual dan beli di harga yang sesuai target, mungkin sementara itu dulu,mudah2n kedepanya lebih baik, trim",3
"transaksi, cepat dan tepat, thx Pintu",5
gak bisa narik pakai dana top up bisa narik gak bisa aplikasi apaan nih gak jls,1
Aplikasi investasi yang mudah di pahami dan fitur-fitur lengkap menjadikan aplikasi pintu unggul. @TRI MAS DEA SAPUTRA #InvestasiCryptodiPintu,5
Aplikasi tidak dapat dibuka apakah error padahal saya sudah deposit,3
mudah digunakan dan fast respon,5
Di update malah ga bisa di buka aplikasi nya gimana sih,1
Kok pintu saya gak bisa di akses min ge tarik dulu ya bintang nya,3
"Sangat udah di pahami,bagi pemula",5
"Aplikasi Pimtu memang cocok untuk trading maupun investasi terpercaya, jangka panjang dengan pelayanan cepat dan tanggap, dan transaksi keuangan sekedipan mata lngsung beres...oke seklali👍",5
"Now, app pintu ada fitur pro nya, lebih mudah analisa nya, terima kasih pintu @bambangmohsoleh254 #InvestasiCryptoDiPintu",5
"Berinvestasi Kripto sangat mudah dan menguntungkan di aplikasi Pintu. fee penarikan pun paling murah dibandingkan yang lain. tunggu apalagi, Mari investasi dan trading Kripto hanya di pintu. @agusazhar89 #InvestasiCryptodiPintu",5
"Aplikasi busuk, not connected terus ..",1
"Baru 3 hari Investi di pintu sudah bisa bawa pulang ratusan ribu,dari pada di tarik mending lanjut investasi lagi biar tambah untung @rianwahyusukmawan250 #InvestasiCryptodiPintu",5
Udah bagus Tapi tambahin lightning network dong. Buat opsi kirim terima,5
Investasi Crypto di Pintu ternyata beneran gampang ya. Pilihan aset crypto-nya banyak. Jual beli Bitcoin (BTC) & aset crypto lainnya jadi makin simplee. @syhrii #InvestasiCryptodiPintu,5
"Pusat bantuan nya gak membantu sama sekali , hanya balas 2x chat saja sisanya diabaikan",1
"Jujur saya download apk ini buat investasi Ronin , dan cara penarikan nya gampang tinggal jual aja ronin kita dan trus auto jadi Rupiah saya tarik deh lewat e-walet Dana, @ilhambosku47 #InvestasiCryptodiPintu Ini sesuai pengalaman saya sendiri yaa temen temen , intinya mudah banget penarikan disini",5
Gak bisa masuk padahal jaringan full,1
"@draeedra296 Investasi crypto di pintu sangat mudah cocok untuk pemula lebih mudah di pahami banyak fitur"" Terbaru dan banyak event"" Menarik lainnya Terbaik #InvestasiCryptodiPintu",5
sangat membantu dan mempermudah bagi pemula,5
Jangan join pintu karna pintu ga ada nk cs yang bisa dihubungi kalau ada masalah. Sedang no cs di google isinya penipu semua. Akun saya hari ini diambil alih dan dikuars saldonya Jadi jangan join pintu. Kalau kamu ga mau kena masalah kaya saya,1
Kenapa tidak bisa login (gagal koneksi) terus,5
keren mudah digunakan the best pintu 🤍,5
Transaksi nya lama banget gmna mau untung keburu koin pada naik,1
suka lag bagian buy / sell dan open ordernya,1
"Fee tak jelas dan gila gilaan, riwayat trading tidak jelas dan tak ada riwayat keuntungan atau rugi. Market order tidak mengunci posisi. Not recommended.",1
mau kirim ke exc lain lama ga masuk2 parah ni app .. mending yang lain aja,1
"Hi kak ,ini gimana ko tiba tiba aplikasi pintu saya tidak bisa dibuka",4
Baru daftar langsung deposit beli sol transfer sol 10 jam belum masuk jelek jd kehilangan momen kmdi itung itung rugi 70juta ga masuk momen tsb,2
"sangat nyaman dan gampang untuk berinvestasi atau jual beli crypto,ayo instal pintu sekarang.@dhonni0711607#InvestasiCryptodiPintu.",5
"Investasi di aplikasi ini sangat mudah untuk dipahami,, sangat dianjurkan untuk pemula yang mau investasi ke dunia bisnis",5
Sangat mudah pemakaian applikasinya,5
Kurang untuk earn untuk semua coin seharusnya di adakan earn semua coin,4
"Kenapa tidak bisa masuk, tertulis pastikan kamu terhubung ke internet",4
aplikasi yang sangat bagus dan mudah digunakan,5
"Di pintu beli&investasi sangat mudah di gunakan,aplikasi terbaik untuk trading pemula",5
"Mantul sukses pintu, cari cuan skrg lebih mudah pake pintu. @sth27.sitohang600 #InvestasiCryptodiPintu",5
In app pintu banya manipulasi harga asli coba cek harga bnx,5
"Live support ga guna,,, chat setengah jam nunggu ga dibalas sekalipun... Buat apa ada fitur live support segala ...😤😤😤",1
"Rekening bank saya gabisa di verifikasi, alasannya beda nama sama akun pintu padahal udh sama tolong bantuannya",4
simple dan Mudah terimakasih,5
Jangan lah sering eror Lainnya bagus .tampilan baik untuk pemula,5
sangat mudah dimengerti dan resmi🫶,5
"Buat para abng atau kk jangan download aplikasi ini yah kalo dana kalian mau aman saya udah ngalami dan akun dana saya di hack sama ini PT namanya PT pintu kemana saja dan saya punya bukti nya , kalo saya bohong saya punya bukti dan no WhatsApp rekan mereka",1
Ada trouble di tanggal 4 maret 2025 server sepertinya error 😥. Apakah sudah normal kembali?,3
Sangat mudah di operasikan,5
"so far i love u, cuman di pro lelet, keburu berubah harga",5
bagus dan mudah untuk penarikan dananya,5
Ini pintu kenapa lagi saya deposit ke aplikasi pintu gak masuk masuk,3
Aplikasi ini memudah kan pengguna baru seperti saya untuk memulai investasi,5
Maaf mau tanya ini pintu error kah?tidak bisa dibuka aplikasinya,4
Tolong buat kan untuk penarikan nya lewat e wallet,3
"Investasi crypto di pintu sangat gampang, uinya sangat bersahabat, ada fitur futures juga buat yang udh pro trading derivatif market. @arbian23 #InvestasiCryptodiPintu",5
Saya melakukan kesalahan deposit angka terkahir tetapi respon admin pintu lemot teramat sangat lemot,3
Bagus banget aplikasi trending jadi lebih baik,5
"Males sama daftar kyc nya udah 4x masih gagal terus, saya gatau apa yang salah tidak diperjelas",1
"Alangkah baiknya di tambahkan apk dana,atau gopay minnn...susah nariknya bagi yg nggak punya rekening bank...kasihan",1
Stelah di update malah tambah lemot,1
Kenapa apknya nggak bisa di buka. Tertulis tidak ada internet?,4
Transaksi mudah dan simpel,5
"Bursa resmi Indonesia yang paling mudah dipakai sih ini, jual atau beli kripto mudah banget, orang awam pasti bisa langsung ngerti cara pakainya. Buat Depo atau narik uang juga gampang sekali, set sat set. Aplikasi pintu juga ringan, hp dengan RAM kecil juga bisa. Pintu adalah bursa kripto paling rekomendasi di Indonesia. @husmubar #InvestasiCryptodiPintu",5
Simple cocok untuk pemula,5
"Makin tahun makin tolol ini exchange kirim crypto sering trouble, buat yang baca mending pindah exchange lain aja ini busuk banget serius kalau gk mau nyesel",1
Ini knp koneksi error pdhl internet lancar aja,1
"mudah transaksi, pajaknya kecil",5
"mantap, pengalaman yang menyenangkan jadi berkah",5
"Sekarang pintu kurang enak,Layanan bantuan nya gajelas,di chatnya agent telah bergabung tapi gaada yg bales",2
"Investasi di app Pintu sangat lah Mudah & Simpel yah, Modal Kecil Pun bisa , Ibaratnya kita menabung untuk masa depan 🥰🥰 @immanuellumbangaol1644 #investasicryptodipintu",5
trading jadi makin mudah fiturnya makin baik... 😃👍,5
"aplikasi yang mudah dipahami ketika melakukan pembelian dan penjualan bitcoin, dll. terimakasih pintu sahat tawarikson pasaribu #investasicryptodipintu",5
bagus dan bisa untuk nabung,5
Pintu aplikasi yg mudah untuk trading perpetual dan bisa swap berbagai aset jaringannya banyak@ponoasep557#investasiCryptodiPintu,5
masih newbe..jadi kudu lama biar paham nyah..over all seh okeh neh app nya,4
"Cepat, akurat dan bagus",5
"sangat bagus,transaksi sangat cepat",5
"simple banget invest,bakalan investasi disini terus si haha asik juga marketnya banyak #InvestasiCryptodiPintu nickname: MUHAMAD ROUP MUBAROD",5
"3 bintang dulu, coin terbaru lambat banget di masukin",3
Sinyal bagus² kok gangguan koneksi terus,1
"Apk TOLOL gua deposit 1,5jt jam 22 tanggal 3 Febuari sampe sekarang belum masuk, pas chat live nya malah di cuekin",1
Ko bisa bug gitu beli jam 01.00 malah jadi jam 00:00 mana ilang lagi duit gue,1
Tingkatkan keamanan dan kenyamanan costumer 👍,5
"Gua saranin jangan dowload,dulu enak bisa isi dan tarik pake e-wallet dana dan dll,sekarang hanya bisa pake bank,terus jangan sesekali beli saham pintu coin,kalo mau jual harus beli saham 100.000 dulu baru bisa",2
"LAMA SEKALI TRANSAKSI DISINI, SAYA SUDAH 2 JAM TRANSFER ASET MASIH BELUM MASUK",1
"samngat membantu,tolong tambahin welletnya jangan rekening doang ka🙏",5
"Saldo yang saya tarik ke rekening JAGO kok dana ga ada, sedangkan saya cek di aplikasi pintu bahwa sudah ada melakukan Withdraw??",2
Terimakasih. Pintu gua dpt USDT gratis sekitar 50 rb klo di rupiah kan🙏,5
"Transfer walet ke web3 setengah abad lama sekali, keburu koin yg mau kita beli naik ketinggian , payah",1
sejauh ini masih sesuai harapan dan belum ada kendala,4
Ini kenapa error dan gak bisa di buka admin,4
masih pemula semoga lancar dan jaya,5
"Pi Network sedang Booming dipasar baru kripto, Apakah Pintu masih tertutup untuk Listing Pi sebagai aset masa depan?",2
"Perjalanan investasi kripto di pintu cukup menyenangkan, ditambah fitur terbaru pintu pro yang menghadirkan 0 fee maker & taker sangat membantu untuk saya yg melakukan transaksi jumlah besar. Tak lupa saya sebagai pengguna setia memberikan saran demi kemajuan aplikasi pintu ini, agar ke depannya untuk penarikan onchain jika terjadi kepadatan di jaringan tertentu mohon diberi notice sebelum penarikan agar pengguna dapat memilih jaringan alternatif tercepat ♥️ @dedesaepul04 #InvestasiCryptodiPintu",5
"Gw nggak bisa verifikasi ID ditolak terus, udah pake 2 akun sama aja",1
mantab pokoknya buat yg lagi belajar investasi crypto,5
Sangat mudah untuk pemula 👌,5
mudah untuk dipahami bagi pemula,5
"Min, saya lupa akun lama saya... Jadi gak bisa pake ktp yang sama, bisa di kembalikan gak min",1
Terimaksih pintu saya menjadi sukses menggunakan aplikasi pintu,5
aplikasi bagus sangat mudah digunakan,5
"mudah, praktis, untung",5
"Kok gak bisa di buka min padahal ada saldonya,, apakah pintu aman untuk dibpakai?",1
"Jangan pake exchange ini, ini exchange maling, teamnya org brengsek semua",1
tolong lah min jangan delesting koin sqr gua udah naro lumayan disitu malah gabisa di withdraw🙂,1
"Aplikasi investasi Crypto paling mudah dipahami untuk pemula! Mulai dari tampilan yang simpel namun tetap informatif, verifikasi akun yang mudah dan cepat, minimal pembelian Crypto yang murah (50k), stacking dan pencairan/withdraw juga sangat mudah dan cepat. Sangat recommended! #InvestasiCryptodiPintu @nianovitaa2564",5
Aplikasi hari ini eror gak bisa di buka,1
transaksi cepat tanpa ribet,5
"Ngirim aset lama banget Berjam jam pun belum masuk aneh, live chat pun susahnya minta ampun",3
Luar biasa sy blum pake aplikasinya tp sy yakin mantap pastinya 🙏🙏🙏,4
Akhirnya Nemu juga exchange lokal yg selengkap ini.. Alhamdulillah...thx buat kalian pintu..,5
Cs nya kmana ya. mau komunikasi susah banget.,1
"kurang lengkap ,jangn lupa muncul kan coin PI NETWORK tangga 20 nnti y ,jngn sampe bkin kecewa dah",4
Harga rata rata pembelian koin/token emang ga ada ya min? susah kalo mau hitung manual,3
Mudah nyaman dan tidak ribet,4
Sangat mudah dan simpel,5
Mudah dipahami dan lengkap,5
"Treding dipintu semudah membuka pintu dirumah,, investasi sangat mudah",5
@syarif90 Semoga dengan belajar di apk pintu bisa merubah hidup saya terima kasih,5
"Wd ke dana gak ada gak asik pintu, tolong dibuat bisa wd ke dana lah nanti saya kasih bintang 5 kalau sudah bisa wd ke dana",3
Tolong tambahin fitur - harga rata rata pembelian di tiap tiap koin - keterangan profit tiap tiap koin Karena bukan gak mungkin mereka jadikan trading sebagai sumber pemasukan di masa Suli ini. Tolong ya pintu,5
"Investasi Crypto di pintu mudah. Cocok untuk pemula, mantap sih  @snowy123 #InvestasiCryptodiPintu",5
sangat mudah buat pemula..,5
sangat bagus dan mudah di pelajri,5
Tiba2 akun keluar dan tidak bisa masuk 😡,1
Good joob ini pintu mantap....Saya coba penarikan dana ke regkening berjalan dg mulus Tampa ribet👍👍👍👍👍👍🙏🙏🙏🙏🙏🙏🙏,5
"Hallo pintu , kenapa kirim usdt ke exchange lain 1 jam masih belum masuk?",1
Kenapa nomer rekening invalid pas mau deposit jadi gk bisa deposit kasi nomer rekening yang bener la pintu,1
fitur keren...sayang aku blm paham future tradimg,5
Menurut gw Pintu termasuk salah satu exchange terbaik di Indonesia. Pintu punya fitur Web3 untuk interaksi secara langsung dengan blockchain. Tidak semua exchange Indonesia punya fitur ini (biasanya hanya di exchange luar. Terbaik pintu! @rinamardi #InvestasiCryptodiPintu,5
sangat bermanfaat nambah pengalaman 👍👍,5
ini kenapa terjadi kesalah saat masuk dengan pin,3
"APLIKASI Trading Cryptocurrency yang sangat ringan, mudah digunakan, safety terjamin, berlisensi, diakui OJK dan DisKominfo, proses jual beli cepat tidak banyak embel2, proses deposit serta witdrawal juga sangat lancar, tersedia banyak pilihan Cryptocurrency live trading, serta didukung dengan grafik history yang lengkap.. tunggu apa lagi pemula atau pun profesional tarder segera berinvestasi di Cryptocurrency yang nilainya semakin naik.. #InvestasiCryptodiPintu @novmarf",5
"Pintu itu platform exchange crypto yang sangat user-friendly dan cocok untuk pemula. Desainnya simpel dan mudah digunakan, jadi bisa cepat paham cara jual dan beli kripto. Apalagi ada fitur baru yaitu web3. Selain itu, Pintu juga punya layanan pelanggan yang responsif, banyak bonusnya dan saya sering ikut #PintuVoucherDrop (terimakasih mintu :*). Overall, Pintu adalah pilihan yang solid untuk trading kripto dengan nyaman. @gunawangunn21013 #InvestasiCryptodiPintu",5
"Untuk nge cancel ptu di apk ini terlalu lama (7hari), kalo bisa sih di percepat prosesnya cancel nya",2
"Pintu benar-benar aplikasi yang luar biasa untuk trading kripto. Saya suka bagaimana semuanya begitu intuitif, mulai dari pendaftaran hingga transaksi. Fitur notifikasi harga sangat membantu saya untuk tidak ketinggalan momen trading. Selain itu, biaya transaksi yang kompetitif dan update harga real-time membuat pengalaman trading jadi lebih efisien. Fitur edukasinya juga sangat berguna untuk pemula yang ingin belajar lebih dalam tentang kripto. @mujahidinuzel362 #InvestasiCryptodiPintu",5
"Aplikasi Pintu rekomendasi banget karena memiliki dukungan yang luas untuk berbagai jaringan blockchain populer. Dengan adanya Web3 wallet yang mendukung berbagai jaringan blockchain, pengguna hanya perlu satu Web3 wallet untuk menjelajahi dan berinteraksi dengan dApps cross-chains. #InvestasiCryptodiPintu @suntiktok64",5
"Selain fee wd yang sangat-sangat murah, trading di pintu juga lebih simple dengan fitur yang mudah di pahami bagi pemula khususnya, user friendly lah fiturnya. Apalagi ditambah wallet web 3.0 nya, lebih mudah buat exploring dApps jadi bisa all in one di 1 aplikasi. Thx pintu @rahvvana212 #InvestasiCryptodiPintu",5
"Mau Invest yg nyata dan beneran ada hasilnya?Udh nggk salah ke apk Pintu,Investasi Crypto yg aman dan gampang,banyak fitur yg mudah dipahami buat kita para pemula.Klo mau maju Yuk langsung aja download dan ikut daftar! @aprilliankaasatrid308 #InvestasiCryptodiPintu",5
"Aplikasi yang sangat bagus.. investasi di crypto mudah,banyak fitur.nya dan sangat mudah di gunakan,pilihan aset.nya juga sangat banyak,. Mantap pokok.nya. semoga kedepan.nya makin baik lagi. :) @FERI HERMAWAN#InvestasiCryptodiPintu",5
Ngirim aset ke sesama aset malah lari ke etherscan.ga jelas.coin hilang.aplikasi scam,1
"pertama kali terjun ke crypro udah pake Pintu, jujur yg paling gw suka UI nya, bagi orang awam sangat mudah dipahami. selain itu juga banyak lagi event"" bulanan yg diselenggarakan pintu. yang terakhir admin pintu keren banget, fast respon 😁👍 jika ada kendala tinggal dm di X udah pasti dikasih solusi, meskipun itu tengah malem hahaha good job Pintu #InvestasiCryptodiPintu @ferdiantonugi2935",5
